wm,b,im,ke,fc,iwu,under,leaki,th,isu,alpha,beta,alpha0,nsce,nsce/2
67.945953,13.736778,0.356552,0.099964,100.203339,24.999170,1.428971,0.518948,9.441770,0.000009,2.390303,0.854379,3.861259,0.018088,0.009044
67.945953,13.736778,0.356552,0.099964,100.203339,24.999170,1.428971,0.518948,9.441770,0.000009,2.390303,0.854379,3.861259,0.018088,0.009044
67.945953,13.736778,0.356552,0.099964,100.203339,24.999170,1.428971,0.518948,9.441770,0.000009,2.390303,0.854379,3.861259,0.018088,0.009044
67.945953,13.736778,0.356552,0.099964,100.203339,24.999170,1.428971,0.518948,9.441770,0.000009,2.390303,0.854379,3.861259,0.018088,0.009044
67.945953,13.736778,0.356552,0.099964,100.203339,24.999170,1.428971,0.518948,9.441770,0.000009,2.390303,0.854379,3.861259,0.018088,0.009044
187.412323,19.575377,0.320159,0.054135,148.223022,24.999678,2.199103,0.055577,9.008884,0.000009,2.841594,0.832707,4.168181,0.199079,0.099540
187.412323,19.575377,0.320159,0.054135,148.223022,24.999678,2.199103,0.055577,9.008884,0.000009,2.841594,0.832707,4.168181,0.199079,0.099540
187.412323,19.575377,0.320159,0.054135,148.223022,24.999678,2.199103,0.055577,9.008884,0.000009,2.841594,0.832707,4.168181,0.199079,0.099540
187.412323,19.575377,0.320159,0.054135,148.223022,24.999678,2.199103,0.055577,9.008884,0.000009,2.841594,0.832707,4.168181,0.199079,0.099540
187.412323,19.575377,0.320159,0.054135,148.223022,24.999678,2.199103,0.055577,9.008884,0.000009,2.841594,0.832707,4.168181,0.199079,0.099540
187.412323,19.575377,0.320159,0.054135,148.223022,24.999678,2.199103,0.055577,9.008884,0.000009,2.841594,0.832707,4.168181,0.199079,0.099540
[WaterBalance]
wm=187.412323
b=19.575377
im=0.320159
ke=0.054135
fc=148.223022
iwu=24.999678
[Routing]
under=2.199103
leaki=0.055577
th=9.008884
isu=0.000009
alpha=2.841594
beta=0.832707
alpha0=4.168181
