wm,b,im,ke,fc,iwu,under,leaki,th,isu,alpha,beta,alpha0,nsce,nsce/2
126.338196,16.420336,0.489240,0.403175,81.159294,24.999462,1.130068,0.365440,8.618573,0.000003,2.265857,0.770123,0.240081,-0.133959,-0.066979
126.338196,16.420336,0.489240,0.403175,81.159294,24.999462,1.130068,0.365440,8.618573,0.000003,2.265857,0.770123,0.240081,-0.133959,-0.066979
126.338196,16.420336,0.489240,0.403175,81.159294,24.999462,1.130068,0.365440,8.618573,0.000003,2.265857,0.770123,0.240081,-0.133959,-0.066979
174.146576,9.164213,0.025944,0.018569,112.826881,24.999941,2.334628,0.121112,9.905893,0.000005,1.327950,0.788009,3.725905,-0.133841,-0.066921
174.146576,9.164213,0.025944,0.018569,112.826881,24.999941,2.334628,0.121112,9.905893,0.000005,1.327950,0.788009,3.725905,-0.133841,-0.066921
135.177216,12.205428,0.385804,0.503081,104.018707,24.999744,2.637162,0.506147,6.043515,0.000005,1.322164,0.841708,3.393703,-0.131549,-0.065775
69.030602,18.319389,0.292605,0.358175,63.908600,24.999451,0.324588,0.059689,7.046296,0.000005,2.538219,0.754844,2.511703,-0.131127,-0.065563
86.771255,16.989004,0.430388,0.749588,138.381836,24.999388,1.742870,0.431359,6.397537,0.000007,1.276824,0.887498,0.206446,-0.125619,-0.062809
86.771255,16.989004,0.430388,0.749588,138.381836,24.999388,1.742870,0.431359,6.397537,0.000007,1.276824,0.887498,0.206446,-0.125619,-0.062809
36.714867,8.914827,0.080644,0.491156,56.782707,24.999422,1.465335,0.659814,3.527617,0.000006,1.202369,0.938884,3.357499,-0.121634,-0.060817
36.714867,8.914827,0.080644,0.491156,56.782707,24.999422,1.465335,0.659814,3.527617,0.000006,1.202369,0.938884,3.357499,-0.121634,-0.060817
38.962875,15.754871,0.106316,0.741683,106.714249,24.999086,0.538309,0.544409,9.261065,0.000005,2.214728,0.869612,3.927517,-0.114735,-0.057367
38.962875,15.754871,0.106316,0.741683,106.714249,24.999086,0.538309,0.544409,9.261065,0.000005,2.214728,0.869612,3.927517,-0.114735,-0.057367
